split,image_path,label_path
test,dataset\test\images\1_16-xcx_mp4-569_jpg.rf.dfd8697a53de5a4fe68d6cf70f77cb87.jpg,dataset\test\labels\1_16-xcx_mp4-569_jpg.rf.dfd8697a53de5a4fe68d6cf70f77cb87.txt
test,dataset\test\images\1_16-xcx_mp4-579_jpg.rf.00af8bdfb150694f16c8808b5b849fdb.jpg,dataset\test\labels\1_16-xcx_mp4-579_jpg.rf.00af8bdfb150694f16c8808b5b849fdb.txt
test,dataset\test\images\1_16-xcx_mp4-589_jpg.rf.e0f08114f173024c5199c33d0fa90e9e.jpg,dataset\test\labels\1_16-xcx_mp4-589_jpg.rf.e0f08114f173024c5199c33d0fa90e9e.txt
test,dataset\test\images\1_16-xcx_mp4-592_jpg.rf.d8a56ce07b8a7ca71b7f611672f0b592.jpg,dataset\test\labels\1_16-xcx_mp4-592_jpg.rf.d8a56ce07b8a7ca71b7f611672f0b592.txt
test,dataset\test\images\1_16-xcx_mp4-599_jpg.rf.cd1d5ebb7cdd31e3555a258f9fcd5dca.jpg,dataset\test\labels\1_16-xcx_mp4-599_jpg.rf.cd1d5ebb7cdd31e3555a258f9fcd5dca.txt
test,dataset\test\images\1_16-xcx_mp4-59_jpg.rf.546ecdbd80c70164fe20b30b28300b00.jpg,dataset\test\labels\1_16-xcx_mp4-59_jpg.rf.546ecdbd80c70164fe20b30b28300b00.txt
test,dataset\test\images\1_16-xcx_mp4-600_jpg.rf.a204e199ef01122007adadfd0b063fba.jpg,dataset\test\labels\1_16-xcx_mp4-600_jpg.rf.a204e199ef01122007adadfd0b063fba.txt
test,dataset\test\images\1_16-xcx_mp4-613_jpg.rf.6d97afe9a55f852668d4f74df749f1ae.jpg,dataset\test\labels\1_16-xcx_mp4-613_jpg.rf.6d97afe9a55f852668d4f74df749f1ae.txt
test,dataset\test\images\1_16-xcx_mp4-619_jpg.rf.84dd64934b61608d74895cd9f875f659.jpg,dataset\test\labels\1_16-xcx_mp4-619_jpg.rf.84dd64934b61608d74895cd9f875f659.txt
test,dataset\test\images\1_16-xcx_mp4-633_jpg.rf.ca2f95df173bb86b0d1020cda8af3b84.jpg,dataset\test\labels\1_16-xcx_mp4-633_jpg.rf.ca2f95df173bb86b0d1020cda8af3b84.txt
test,dataset\test\images\1_16-xcx_mp4-684_jpg.rf.c7868ea6a12fb5be087326778035336c.jpg,dataset\test\labels\1_16-xcx_mp4-684_jpg.rf.c7868ea6a12fb5be087326778035336c.txt
test,dataset\test\images\1_16-xcx_mp4-689_jpg.rf.b88e6510f346e161955a5c9ccac041f3.jpg,dataset\test\labels\1_16-xcx_mp4-689_jpg.rf.b88e6510f346e161955a5c9ccac041f3.txt
test,dataset\test\images\1_16-xcx_mp4-703_jpg.rf.16ebb54c08c300669abcd28255005091.jpg,dataset\test\labels\1_16-xcx_mp4-703_jpg.rf.16ebb54c08c300669abcd28255005091.txt
test,dataset\test\images\1_16-xcx_mp4-717_jpg.rf.54b76097bbd97470dfa4392e8af39712.jpg,dataset\test\labels\1_16-xcx_mp4-717_jpg.rf.54b76097bbd97470dfa4392e8af39712.txt
test,dataset\test\images\1_16-xcx_mp4-727_jpg.rf.049b3be973eee0fef611fa013a8a0b4d.jpg,dataset\test\labels\1_16-xcx_mp4-727_jpg.rf.049b3be973eee0fef611fa013a8a0b4d.txt
test,dataset\test\images\1_16-xcx_mp4-734_jpg.rf.dba6d6f407491637b521249204f39f2b.jpg,dataset\test\labels\1_16-xcx_mp4-734_jpg.rf.dba6d6f407491637b521249204f39f2b.txt
test,dataset\test\images\1_16-xcx_mp4-737_jpg.rf.3d3fd3586e8c3716eec9874af1848026.jpg,dataset\test\labels\1_16-xcx_mp4-737_jpg.rf.3d3fd3586e8c3716eec9874af1848026.txt
test,dataset\test\images\1_16-xcx_mp4-747_jpg.rf.442752f509a6c90e94b9f183213d2892.jpg,dataset\test\labels\1_16-xcx_mp4-747_jpg.rf.442752f509a6c90e94b9f183213d2892.txt
test,dataset\test\images\1_16-xcx_mp4-748_jpg.rf.516419d3ad92babba7c66968ddfc49ae.jpg,dataset\test\labels\1_16-xcx_mp4-748_jpg.rf.516419d3ad92babba7c66968ddfc49ae.txt
test,dataset\test\images\1_16-xcx_mp4-764_jpg.rf.b37dd8b77bfbfb0f948160002bc8b14c.jpg,dataset\test\labels\1_16-xcx_mp4-764_jpg.rf.b37dd8b77bfbfb0f948160002bc8b14c.txt
test,dataset\test\images\1_16-xcx_mp4-791_jpg.rf.716e64922bc042e90ce9c67db0793996.jpg,dataset\test\labels\1_16-xcx_mp4-791_jpg.rf.716e64922bc042e90ce9c67db0793996.txt
test,dataset\test\images\1_16-xcx_mp4-796_jpg.rf.1346d8edf06e0595b049a747e1c77d92.jpg,dataset\test\labels\1_16-xcx_mp4-796_jpg.rf.1346d8edf06e0595b049a747e1c77d92.txt
test,dataset\test\images\1_16-xcx_mp4-801_jpg.rf.f46f98d8b93498f770786de413b0addd.jpg,dataset\test\labels\1_16-xcx_mp4-801_jpg.rf.f46f98d8b93498f770786de413b0addd.txt
test,dataset\test\images\1_16-xcx_mp4-813_jpg.rf.607d7eb000c0b7b4c40fc221f3d6598a.jpg,dataset\test\labels\1_16-xcx_mp4-813_jpg.rf.607d7eb000c0b7b4c40fc221f3d6598a.txt
test,dataset\test\images\1_16-xcx_mp4-82_jpg.rf.f638ba9834ddd03eeaa7d1d0c7a47c04.jpg,dataset\test\labels\1_16-xcx_mp4-82_jpg.rf.f638ba9834ddd03eeaa7d1d0c7a47c04.txt
test,dataset\test\images\1_16-xcx_mp4-862_jpg.rf.77619675182f941bea33900985680778.jpg,dataset\test\labels\1_16-xcx_mp4-862_jpg.rf.77619675182f941bea33900985680778.txt
test,dataset\test\images\1_16-xcx_mp4-907_jpg.rf.228321aa9607074ea70295d94ded53c6.jpg,dataset\test\labels\1_16-xcx_mp4-907_jpg.rf.228321aa9607074ea70295d94ded53c6.txt
test,dataset\test\images\1_16-xcx_mp4-913_jpg.rf.1be81036a4cc9a8d05c87e9671f1e220.jpg,dataset\test\labels\1_16-xcx_mp4-913_jpg.rf.1be81036a4cc9a8d05c87e9671f1e220.txt
test,dataset\test\images\1_16-xcx_mp4-916_jpg.rf.3bf5c2376bbbc42321fbfad102fa45af.jpg,dataset\test\labels\1_16-xcx_mp4-916_jpg.rf.3bf5c2376bbbc42321fbfad102fa45af.txt
test,dataset\test\images\1_16-xcx_mp4-919_jpg.rf.8989b734d104a3325adc7bf4ed96b3c8.jpg,dataset\test\labels\1_16-xcx_mp4-919_jpg.rf.8989b734d104a3325adc7bf4ed96b3c8.txt
test,dataset\test\images\1_16-xcx_mp4-936_jpg.rf.8112ed78beb5a1fec68a674880fb1935.jpg,dataset\test\labels\1_16-xcx_mp4-936_jpg.rf.8112ed78beb5a1fec68a674880fb1935.txt
test,dataset\test\images\ch40-_mp4-1559_jpg.rf.3eee1a36488d370831ac099ac3e2903b.jpg,dataset\test\labels\ch40-_mp4-1559_jpg.rf.3eee1a36488d370831ac099ac3e2903b.txt
test,dataset\test\images\ch40-_mp4-1570_jpg.rf.3c019619bfd35dced3a733f8f011854a.jpg,dataset\test\labels\ch40-_mp4-1570_jpg.rf.3c019619bfd35dced3a733f8f011854a.txt
test,dataset\test\images\ch40-_mp4-1581_jpg.rf.7de672189dd8e3ccfda5fac054744a74.jpg,dataset\test\labels\ch40-_mp4-1581_jpg.rf.7de672189dd8e3ccfda5fac054744a74.txt
test,dataset\test\images\ch40-_mp4-1687_jpg.rf.014092b42fe959fda06ca6249476b635.jpg,dataset\test\labels\ch40-_mp4-1687_jpg.rf.014092b42fe959fda06ca6249476b635.txt
test,dataset\test\images\ch40-_mp4-1722_jpg.rf.76a89ead98cec45686a03f1cc2dcbcbe.jpg,dataset\test\labels\ch40-_mp4-1722_jpg.rf.76a89ead98cec45686a03f1cc2dcbcbe.txt
test,dataset\test\images\ch40-_mp4-1727_jpg.rf.568a5dc57e2a2c9eb83ae16372d92852.jpg,dataset\test\labels\ch40-_mp4-1727_jpg.rf.568a5dc57e2a2c9eb83ae16372d92852.txt
test,dataset\test\images\ch40-_mp4-1744_jpg.rf.eb41d3b956f2f27626d1004bedc42047.jpg,dataset\test\labels\ch40-_mp4-1744_jpg.rf.eb41d3b956f2f27626d1004bedc42047.txt
test,dataset\test\images\ch40-_mp4-1745_jpg.rf.433a11a8835cf568d555ee6782538741.jpg,dataset\test\labels\ch40-_mp4-1745_jpg.rf.433a11a8835cf568d555ee6782538741.txt
test,dataset\test\images\ch40-_mp4-1746_jpg.rf.3626b06f04e809148cc48d70f4a27c65.jpg,dataset\test\labels\ch40-_mp4-1746_jpg.rf.3626b06f04e809148cc48d70f4a27c65.txt
test,dataset\test\images\ch40-_mp4-1757_jpg.rf.c19df25048c24a11ff9a5b0a8621d511.jpg,dataset\test\labels\ch40-_mp4-1757_jpg.rf.c19df25048c24a11ff9a5b0a8621d511.txt
test,dataset\test\images\ch40-_mp4-1766_jpg.rf.56e5949015ee3aaa8c95804a6f7fe5a3.jpg,dataset\test\labels\ch40-_mp4-1766_jpg.rf.56e5949015ee3aaa8c95804a6f7fe5a3.txt
test,dataset\test\images\ch40-_mp4-1779_jpg.rf.316c5fa61036e5d3e7082d538927a563.jpg,dataset\test\labels\ch40-_mp4-1779_jpg.rf.316c5fa61036e5d3e7082d538927a563.txt
test,dataset\test\images\ch40-_mp4-1790_jpg.rf.1fc0c3dc0ea45afb0366eb4fd273fae6.jpg,dataset\test\labels\ch40-_mp4-1790_jpg.rf.1fc0c3dc0ea45afb0366eb4fd273fae6.txt
test,dataset\test\images\ch40-_mp4-1792_jpg.rf.811026965473cd010a27fd63a7a07c66.jpg,dataset\test\labels\ch40-_mp4-1792_jpg.rf.811026965473cd010a27fd63a7a07c66.txt
test,dataset\test\images\ch40-_mp4-1799_jpg.rf.2ea5ea9abad98d93e7cddeaaff343c0f.jpg,dataset\test\labels\ch40-_mp4-1799_jpg.rf.2ea5ea9abad98d93e7cddeaaff343c0f.txt
test,dataset\test\images\ch40-_mp4-355_jpg.rf.3e48c40d73804fa28b010de3d8410dbb.jpg,dataset\test\labels\ch40-_mp4-355_jpg.rf.3e48c40d73804fa28b010de3d8410dbb.txt
test,dataset\test\images\ch40-_mp4-370_jpg.rf.01d58baf74477e22fb20a4d4a719f2ed.jpg,dataset\test\labels\ch40-_mp4-370_jpg.rf.01d58baf74477e22fb20a4d4a719f2ed.txt
test,dataset\test\images\ch40-_mp4-382_jpg.rf.1726e62985aecd5ca332affabb4b7f95.jpg,dataset\test\labels\ch40-_mp4-382_jpg.rf.1726e62985aecd5ca332affabb4b7f95.txt
test,dataset\test\images\ch40-_mp4-395_jpg.rf.a4652e43682fb9abead6afb8ea2e1c31.jpg,dataset\test\labels\ch40-_mp4-395_jpg.rf.a4652e43682fb9abead6afb8ea2e1c31.txt
test,dataset\test\images\ch40-_mp4-396_jpg.rf.9f59deb74035b62ccd23cb32b3724707.jpg,dataset\test\labels\ch40-_mp4-396_jpg.rf.9f59deb74035b62ccd23cb32b3724707.txt
test,dataset\test\images\ch40-_mp4-412_jpg.rf.4a6ba57003887961aba155f2d75bc74e.jpg,dataset\test\labels\ch40-_mp4-412_jpg.rf.4a6ba57003887961aba155f2d75bc74e.txt
test,dataset\test\images\ch40-_mp4-417_jpg.rf.647fbd230b224628021f134a8e6b5a1f.jpg,dataset\test\labels\ch40-_mp4-417_jpg.rf.647fbd230b224628021f134a8e6b5a1f.txt
test,dataset\test\images\ch40-_mp4-419_jpg.rf.403f05eeb8a4d59877290ecfc088df9b.jpg,dataset\test\labels\ch40-_mp4-419_jpg.rf.403f05eeb8a4d59877290ecfc088df9b.txt
test,dataset\test\images\ch40-_mp4-420_jpg.rf.f7f286c6cfbdce18b2037e3ccd3b05cc.jpg,dataset\test\labels\ch40-_mp4-420_jpg.rf.f7f286c6cfbdce18b2037e3ccd3b05cc.txt
test,dataset\test\images\ch40-_mp4-445_jpg.rf.8d56a61c696e33bdfd293796fcb04723.jpg,dataset\test\labels\ch40-_mp4-445_jpg.rf.8d56a61c696e33bdfd293796fcb04723.txt
test,dataset\test\images\ch40-_mp4-475_jpg.rf.f2a24ddf0ac7986c165015f3775c005f.jpg,dataset\test\labels\ch40-_mp4-475_jpg.rf.f2a24ddf0ac7986c165015f3775c005f.txt
test,dataset\test\images\ch40-_mp4-476_jpg.rf.8c2449e7a27527f0869ef6d771706dc9.jpg,dataset\test\labels\ch40-_mp4-476_jpg.rf.8c2449e7a27527f0869ef6d771706dc9.txt
test,dataset\test\images\ch40-_mp4-92_jpg.rf.e9441da146fede901079a318a518a5c3.jpg,dataset\test\labels\ch40-_mp4-92_jpg.rf.e9441da146fede901079a318a518a5c3.txt
test,dataset\test\images\ch40-_mp4-936_jpg.rf.dd70854e3d93babdfa8e0d4d706a75e3.jpg,dataset\test\labels\ch40-_mp4-936_jpg.rf.dd70854e3d93babdfa8e0d4d706a75e3.txt
test,dataset\test\images\ch41-_mp4-114_jpg.rf.85ce928143a147825fd91d0408b36491.jpg,dataset\test\labels\ch41-_mp4-114_jpg.rf.85ce928143a147825fd91d0408b36491.txt
test,dataset\test\images\ch41-_mp4-119_jpg.rf.3d62f9d3dacf1c8dc0e4d2a92fe5cbfd.jpg,dataset\test\labels\ch41-_mp4-119_jpg.rf.3d62f9d3dacf1c8dc0e4d2a92fe5cbfd.txt
test,dataset\test\images\ch41-_mp4-157_jpg.rf.d9cb3ff5aa9f9cb4bf3acc50aa1d0375.jpg,dataset\test\labels\ch41-_mp4-157_jpg.rf.d9cb3ff5aa9f9cb4bf3acc50aa1d0375.txt
test,dataset\test\images\ch41-_mp4-181_jpg.rf.7185e16e3cdde554b062eb75fbfdfb30.jpg,dataset\test\labels\ch41-_mp4-181_jpg.rf.7185e16e3cdde554b062eb75fbfdfb30.txt
test,dataset\test\images\ch41-_mp4-19_jpg.rf.e8ba9c4f0db5de08d3b28548109451ea.jpg,dataset\test\labels\ch41-_mp4-19_jpg.rf.e8ba9c4f0db5de08d3b28548109451ea.txt
test,dataset\test\images\ch41-_mp4-206_jpg.rf.343e413a2ead44405eb0ffe51aa939fb.jpg,dataset\test\labels\ch41-_mp4-206_jpg.rf.343e413a2ead44405eb0ffe51aa939fb.txt
test,dataset\test\images\ch41-_mp4-211_jpg.rf.d782b0a0e1de8cac9633eee75386a441.jpg,dataset\test\labels\ch41-_mp4-211_jpg.rf.d782b0a0e1de8cac9633eee75386a441.txt
test,dataset\test\images\ch41-_mp4-297_jpg.rf.bbac702f6f6ad377aabbd97a0089213f.jpg,dataset\test\labels\ch41-_mp4-297_jpg.rf.bbac702f6f6ad377aabbd97a0089213f.txt
test,dataset\test\images\ch41-_mp4-29_jpg.rf.ee2e60a652ff0fa7c05dc7696c552c57.jpg,dataset\test\labels\ch41-_mp4-29_jpg.rf.ee2e60a652ff0fa7c05dc7696c552c57.txt
test,dataset\test\images\ch41-_mp4-301_jpg.rf.72e7680f05283c7279fb66aed6ea666f.jpg,dataset\test\labels\ch41-_mp4-301_jpg.rf.72e7680f05283c7279fb66aed6ea666f.txt
test,dataset\test\images\ch41-_mp4-304_jpg.rf.8c996bfe295ab1ea605ac655c1e21e44.jpg,dataset\test\labels\ch41-_mp4-304_jpg.rf.8c996bfe295ab1ea605ac655c1e21e44.txt
test,dataset\test\images\ch41-_mp4-316_jpg.rf.da5a18c6cc0596644e5891d56221d0f3.jpg,dataset\test\labels\ch41-_mp4-316_jpg.rf.da5a18c6cc0596644e5891d56221d0f3.txt
test,dataset\test\images\ch41-_mp4-319_jpg.rf.3cad99848d72da9dac9134278ecb4d7d.jpg,dataset\test\labels\ch41-_mp4-319_jpg.rf.3cad99848d72da9dac9134278ecb4d7d.txt
test,dataset\test\images\ch41-_mp4-320_jpg.rf.fdf38d0c52483cfa8de97b1387433df6.jpg,dataset\test\labels\ch41-_mp4-320_jpg.rf.fdf38d0c52483cfa8de97b1387433df6.txt
test,dataset\test\images\ch41-_mp4-329_jpg.rf.6a0faf23a7359a27f1e641ea2a984157.jpg,dataset\test\labels\ch41-_mp4-329_jpg.rf.6a0faf23a7359a27f1e641ea2a984157.txt
test,dataset\test\images\ch41-_mp4-334_jpg.rf.58bd12161a083a677eb212593aa62726.jpg,dataset\test\labels\ch41-_mp4-334_jpg.rf.58bd12161a083a677eb212593aa62726.txt
test,dataset\test\images\ch41-_mp4-343_jpg.rf.b77e40121d5731855ea85297756dcd2a.jpg,dataset\test\labels\ch41-_mp4-343_jpg.rf.b77e40121d5731855ea85297756dcd2a.txt
test,dataset\test\images\ch41-_mp4-356_jpg.rf.6e80bdefa7b62cd3894b206ecc6a150e.jpg,dataset\test\labels\ch41-_mp4-356_jpg.rf.6e80bdefa7b62cd3894b206ecc6a150e.txt
test,dataset\test\images\ch41-_mp4-387_jpg.rf.ee97aecabff0389219ab870d754ffa62.jpg,dataset\test\labels\ch41-_mp4-387_jpg.rf.ee97aecabff0389219ab870d754ffa62.txt
test,dataset\test\images\ch41-_mp4-396_jpg.rf.0f7be86d4719be04a1c54d162cc1881b.jpg,dataset\test\labels\ch41-_mp4-396_jpg.rf.0f7be86d4719be04a1c54d162cc1881b.txt
test,dataset\test\images\ch41-_mp4-399_jpg.rf.04094bc2bd0cd492b6f19442d39c3b03.jpg,dataset\test\labels\ch41-_mp4-399_jpg.rf.04094bc2bd0cd492b6f19442d39c3b03.txt
test,dataset\test\images\ch41-_mp4-410_jpg.rf.cc56eef9b93db9b7d4470a5124d7a820.jpg,dataset\test\labels\ch41-_mp4-410_jpg.rf.cc56eef9b93db9b7d4470a5124d7a820.txt
test,dataset\test\images\ch41-_mp4-416_jpg.rf.728eee4ba493c29146381d06fe651564.jpg,dataset\test\labels\ch41-_mp4-416_jpg.rf.728eee4ba493c29146381d06fe651564.txt
test,dataset\test\images\ch41-_mp4-426_jpg.rf.f72b13907c08f0b47d4be70514bf1bc1.jpg,dataset\test\labels\ch41-_mp4-426_jpg.rf.f72b13907c08f0b47d4be70514bf1bc1.txt
test,dataset\test\images\ch41-_mp4-493_jpg.rf.6a6c16b41181ae2262e391c550346582.jpg,dataset\test\labels\ch41-_mp4-493_jpg.rf.6a6c16b41181ae2262e391c550346582.txt
test,dataset\test\images\ch41-_mp4-512_jpg.rf.da5864b19c80ee378099ae20cdc345f7.jpg,dataset\test\labels\ch41-_mp4-512_jpg.rf.da5864b19c80ee378099ae20cdc345f7.txt
test,dataset\test\images\ch41-_mp4-514_jpg.rf.2b4c53b8e47c9fa7421584722faf92de.jpg,dataset\test\labels\ch41-_mp4-514_jpg.rf.2b4c53b8e47c9fa7421584722faf92de.txt
test,dataset\test\images\ch41-_mp4-518_jpg.rf.1d311f3917460ba3bd42c42acb31618f.jpg,dataset\test\labels\ch41-_mp4-518_jpg.rf.1d311f3917460ba3bd42c42acb31618f.txt
test,dataset\test\images\ch41-_mp4-520_jpg.rf.b836e34dbd9cc0bf13276755eb58a8ef.jpg,dataset\test\labels\ch41-_mp4-520_jpg.rf.b836e34dbd9cc0bf13276755eb58a8ef.txt
test,dataset\test\images\ch41-_mp4-539_jpg.rf.fd1bedef213ca60b1a686bfd16ddb4f2.jpg,dataset\test\labels\ch41-_mp4-539_jpg.rf.fd1bedef213ca60b1a686bfd16ddb4f2.txt
test,dataset\test\images\ch41-_mp4-557_jpg.rf.d6d4543e285d919db866b2bbc0739fc1.jpg,dataset\test\labels\ch41-_mp4-557_jpg.rf.d6d4543e285d919db866b2bbc0739fc1.txt
test,dataset\test\images\ch41-_mp4-566_jpg.rf.442bf9e8f81849bf3c882dc3a68528eb.jpg,dataset\test\labels\ch41-_mp4-566_jpg.rf.442bf9e8f81849bf3c882dc3a68528eb.txt
test,dataset\test\images\ch41-_mp4-85_jpg.rf.4f8dc0b4ad94e4019c01fcef99a0c835.jpg,dataset\test\labels\ch41-_mp4-85_jpg.rf.4f8dc0b4ad94e4019c01fcef99a0c835.txt
test,dataset\test\images\ch41-_mp4-90_jpg.rf.a195e74294bde36416b69c6318a35f4a.jpg,dataset\test\labels\ch41-_mp4-90_jpg.rf.a195e74294bde36416b69c6318a35f4a.txt
test,dataset\test\images\ch41-_mp4-92_jpg.rf.cb10eebdb4f16721834b4b4be161f1fd.jpg,dataset\test\labels\ch41-_mp4-92_jpg.rf.cb10eebdb4f16721834b4b4be161f1fd.txt
val,dataset\val\images\1_16-xcx_mp4-1007_jpg.rf.88b10722e50e5d669832de69dcc23001.jpg,dataset\val\labels\1_16-xcx_mp4-1007_jpg.rf.88b10722e50e5d669832de69dcc23001.txt
val,dataset\val\images\1_16-xcx_mp4-1008_jpg.rf.3a99a25685fb043dbbefe78d4ffaaa03.jpg,dataset\val\labels\1_16-xcx_mp4-1008_jpg.rf.3a99a25685fb043dbbefe78d4ffaaa03.txt
val,dataset\val\images\1_16-xcx_mp4-1011_jpg.rf.a95958dea06bce216b49690c273b848d.jpg,dataset\val\labels\1_16-xcx_mp4-1011_jpg.rf.a95958dea06bce216b49690c273b848d.txt
val,dataset\val\images\1_16-xcx_mp4-1013_jpg.rf.53fab7a1b8fc0e077ca9e66f60545c50.jpg,dataset\val\labels\1_16-xcx_mp4-1013_jpg.rf.53fab7a1b8fc0e077ca9e66f60545c50.txt
val,dataset\val\images\1_16-xcx_mp4-1019_jpg.rf.035444a34e5d824eea1f1e48adc8ff14.jpg,dataset\val\labels\1_16-xcx_mp4-1019_jpg.rf.035444a34e5d824eea1f1e48adc8ff14.txt
val,dataset\val\images\1_16-xcx_mp4-1029_jpg.rf.4f8d9b0e20f353e67a5910ee6bece9f8.jpg,dataset\val\labels\1_16-xcx_mp4-1029_jpg.rf.4f8d9b0e20f353e67a5910ee6bece9f8.txt
val,dataset\val\images\1_16-xcx_mp4-1033_jpg.rf.67610c9f97b48f7d3a2b26236e04a90c.jpg,dataset\val\labels\1_16-xcx_mp4-1033_jpg.rf.67610c9f97b48f7d3a2b26236e04a90c.txt
val,dataset\val\images\1_16-xcx_mp4-1060_jpg.rf.77e77980ec3a849b8c4b0c9dafb5c138.jpg,dataset\val\labels\1_16-xcx_mp4-1060_jpg.rf.77e77980ec3a849b8c4b0c9dafb5c138.txt
val,dataset\val\images\1_16-xcx_mp4-1062_jpg.rf.570b7faef80287db4271156a5d6c185d.jpg,dataset\val\labels\1_16-xcx_mp4-1062_jpg.rf.570b7faef80287db4271156a5d6c185d.txt
val,dataset\val\images\1_16-xcx_mp4-1067_jpg.rf.4ced8324915ef2c303777a001f793bcf.jpg,dataset\val\labels\1_16-xcx_mp4-1067_jpg.rf.4ced8324915ef2c303777a001f793bcf.txt
val,dataset\val\images\1_16-xcx_mp4-1068_jpg.rf.cb7961732f59ec6137f2f693ddbaf073.jpg,dataset\val\labels\1_16-xcx_mp4-1068_jpg.rf.cb7961732f59ec6137f2f693ddbaf073.txt
val,dataset\val\images\1_16-xcx_mp4-1072_jpg.rf.34d3b57e4b8d58add8869ae849e946a4.jpg,dataset\val\labels\1_16-xcx_mp4-1072_jpg.rf.34d3b57e4b8d58add8869ae849e946a4.txt
val,dataset\val\images\1_16-xcx_mp4-1088_jpg.rf.59c754e6cfa33a01108b01effd9040b8.jpg,dataset\val\labels\1_16-xcx_mp4-1088_jpg.rf.59c754e6cfa33a01108b01effd9040b8.txt
val,dataset\val\images\1_16-xcx_mp4-1093_jpg.rf.40834deffa2341e70cf115a59ab4967e.jpg,dataset\val\labels\1_16-xcx_mp4-1093_jpg.rf.40834deffa2341e70cf115a59ab4967e.txt
val,dataset\val\images\1_16-xcx_mp4-1094_jpg.rf.55ab258ad9cf7025e504eb9639a52d20.jpg,dataset\val\labels\1_16-xcx_mp4-1094_jpg.rf.55ab258ad9cf7025e504eb9639a52d20.txt
val,dataset\val\images\1_16-xcx_mp4-1098_jpg.rf.3e0fb68ed7a850160358262afd62c2ab.jpg,dataset\val\labels\1_16-xcx_mp4-1098_jpg.rf.3e0fb68ed7a850160358262afd62c2ab.txt
val,dataset\val\images\1_16-xcx_mp4-1104_jpg.rf.9c8b92dd81c354d010facc8b1d795a94.jpg,dataset\val\labels\1_16-xcx_mp4-1104_jpg.rf.9c8b92dd81c354d010facc8b1d795a94.txt
val,dataset\val\images\1_16-xcx_mp4-1112_jpg.rf.773efea2040494fff352f1303cffed95.jpg,dataset\val\labels\1_16-xcx_mp4-1112_jpg.rf.773efea2040494fff352f1303cffed95.txt
val,dataset\val\images\1_16-xcx_mp4-1114_jpg.rf.b598f889ae19175450d70eb1c2d5272c.jpg,dataset\val\labels\1_16-xcx_mp4-1114_jpg.rf.b598f889ae19175450d70eb1c2d5272c.txt
val,dataset\val\images\1_16-xcx_mp4-1118_jpg.rf.68183967a7a90d86260f67973b5dc873.jpg,dataset\val\labels\1_16-xcx_mp4-1118_jpg.rf.68183967a7a90d86260f67973b5dc873.txt
val,dataset\val\images\1_16-xcx_mp4-1130_jpg.rf.d3f26e5a24dd7af8896dfe67018fa113.jpg,dataset\val\labels\1_16-xcx_mp4-1130_jpg.rf.d3f26e5a24dd7af8896dfe67018fa113.txt
val,dataset\val\images\1_16-xcx_mp4-1134_jpg.rf.0dd4aab0cff4a4633ab3aa6a837e1a83.jpg,dataset\val\labels\1_16-xcx_mp4-1134_jpg.rf.0dd4aab0cff4a4633ab3aa6a837e1a83.txt
val,dataset\val\images\1_16-xcx_mp4-1135_jpg.rf.6eb794e34e1a399a1428ca84b965897e.jpg,dataset\val\labels\1_16-xcx_mp4-1135_jpg.rf.6eb794e34e1a399a1428ca84b965897e.txt
val,dataset\val\images\1_16-xcx_mp4-1136_jpg.rf.61dff5abab628b43fc1441ab804a3c0e.jpg,dataset\val\labels\1_16-xcx_mp4-1136_jpg.rf.61dff5abab628b43fc1441ab804a3c0e.txt
val,dataset\val\images\1_16-xcx_mp4-1152_jpg.rf.8c17c7f39c992a0742ac50bdc4202efd.jpg,dataset\val\labels\1_16-xcx_mp4-1152_jpg.rf.8c17c7f39c992a0742ac50bdc4202efd.txt
val,dataset\val\images\1_16-xcx_mp4-1154_jpg.rf.3da9d60acef7d6beb9431aa0ac97b867.jpg,dataset\val\labels\1_16-xcx_mp4-1154_jpg.rf.3da9d60acef7d6beb9431aa0ac97b867.txt
val,dataset\val\images\1_16-xcx_mp4-1159_jpg.rf.bfc877951670de2ff86fb3ec65db8c1b.jpg,dataset\val\labels\1_16-xcx_mp4-1159_jpg.rf.bfc877951670de2ff86fb3ec65db8c1b.txt
val,dataset\val\images\1_16-xcx_mp4-1177_jpg.rf.00c435d711834c57892260998b3b8f22.jpg,dataset\val\labels\1_16-xcx_mp4-1177_jpg.rf.00c435d711834c57892260998b3b8f22.txt
val,dataset\val\images\1_16-xcx_mp4-1178_jpg.rf.88add66dc07ab44b85bb072da37fbebe.jpg,dataset\val\labels\1_16-xcx_mp4-1178_jpg.rf.88add66dc07ab44b85bb072da37fbebe.txt
val,dataset\val\images\1_16-xcx_mp4-1180_jpg.rf.4a1712be5e094f60fb3c3fe47f2ab55b.jpg,dataset\val\labels\1_16-xcx_mp4-1180_jpg.rf.4a1712be5e094f60fb3c3fe47f2ab55b.txt
val,dataset\val\images\1_16-xcx_mp4-1200_jpg.rf.932308323ee9ad855c6924b2898502b5.jpg,dataset\val\labels\1_16-xcx_mp4-1200_jpg.rf.932308323ee9ad855c6924b2898502b5.txt
val,dataset\val\images\1_16-xcx_mp4-139_jpg.rf.3eb49e5e6daf2b20f80d29ed17014fb0.jpg,dataset\val\labels\1_16-xcx_mp4-139_jpg.rf.3eb49e5e6daf2b20f80d29ed17014fb0.txt
val,dataset\val\images\1_16-xcx_mp4-147_jpg.rf.ad28b87328ad162ec24de87d9cd02b05.jpg,dataset\val\labels\1_16-xcx_mp4-147_jpg.rf.ad28b87328ad162ec24de87d9cd02b05.txt
